RECORDS_TAG,CUSH,INDIAN_PORT,BE_NO,IMP_DATE,IEC,IMPORTER_NAME,ADDRESS,CITY,CHA_NO,CHA_NAME,ORIGIN_COUNTRY,HS_CODE,PRODUCT_DESCRIPTION,QUANTITY,UNIT,UNIT_VALUE_INR,TOTAL_ASSESSABLE_VALUE_INR,UNIT_PRICE_USD,TOTAL_ASSESS_USD,TOTAL_DUTY_PAID,APPRAISING_GROUP,PORT_OF_SHIPMENT,INVOICE_CURRENCY,SUPPLIER_NAME,SUPPLIER_ADDRESS,INVOICE_UNITPRICE_FC,TYPE,INVOICE_NO,id
0C5190F5-3D50-48C6-9C2E-B6EB35B71C2E,INCML6,Khatuwas ICD,5303336,2019-10-15T00:00:00,0588160385,HAVELLS INDIA LIMITED,"904 9TH FLOOR SURYA KIRAN BUILDING, K.G. MARG CONNAUGHT PLACE","NEW DELHI, DELHI",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN PVC-550-25 (FOR MFRG OF CABLES),26000.0,KG,66.37800615384614,1725828.16,0.9200000852923927,23920.002217602214,344820.5,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"ZONA INDUSTRIAL DE MAMONAL KM 8PBX: (571) 7825060CARTAGENA, 7825060 COLOMBIA",0.886741,H,NULL,5fc3d6bce1bb64ecdf3c189f
0C5190F5-3D50-48C6-9C2E-B6EB35B71C2E,INCML6,Khatuwas ICD,5303336,2019-10-15T00:00:00,0588160385,HAVELLS INDIA LIMITED,"904 9TH FLOOR SURYA KIRAN BUILDING, K.G. MARG CONNAUGHT PLACE","NEW DELHI, DELHI",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN PVC-550-25 (FOR MFRG OF CABLES),7625.0,KG,66.37800655737705,506132.3,0.9200000908853367,7015.000693000692,101125.2,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"ZONA INDUSTRIAL DE MAMONAL KM 8PBX: (571) 7825060CARTAGENA, 7825060 COLOMBIA",0.886741,H,NULL,5fc3d6bce1bb64ecdf3c18ae
0C5190F5-3D50-48C6-9C2E-B6EB35B71C2E,INCML6,Khatuwas ICD,5303336,2019-10-15T00:00:00,0588160385,HAVELLS INDIA LIMITED,"904 9TH FLOOR SURYA KIRAN BUILDING, K.G. MARG CONNAUGHT PLACE","NEW DELHI, DELHI",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN PVC-550-25 (FOR MFRG OF CABLES),5225.0,KG,66.3780057416268,346825.08,0.9200000795790269,4807.000415800416,69295.7,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"ZONA INDUSTRIAL DE MAMONAL KM 8PBX: (571) 7825060CARTAGENA, 7825060 COLOMBIA",0.886741,H,NULL,5fc3d6bce1bb64ecdf3c18af
0C5190F5-3D50-48C6-9C2E-B6EB35B71C2E,INCML6,Khatuwas ICD,5303336,2019-10-15T00:00:00,0588160385,HAVELLS INDIA LIMITED,"904 9TH FLOOR SURYA KIRAN BUILDING, K.G. MARG CONNAUGHT PLACE","NEW DELHI, DELHI",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN PVC-550-25 (FOR MFRG OF CABLES),20775.0,KG,66.37800577617328,1379003.07,0.9200000800578417,19113.001663201663,275524.8,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"ZONA INDUSTRIAL DE MAMONAL KM 8PBX: (571) 7825060CARTAGENA, 7825060 COLOMBIA",0.886741,H,NULL,5fc3d6bce1bb64ecdf3c18b0
0C5190F5-3D50-48C6-9C2E-B6EB35B71C2E,INCML6,Khatuwas ICD,5303336,2019-10-15T00:00:00,0588160385,HAVELLS INDIA LIMITED,"904 9TH FLOOR SURYA KIRAN BUILDING, K.G. MARG CONNAUGHT PLACE","NEW DELHI, DELHI",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN PVC-550-25 (FOR MFRG OF CABLES),2700.0,KG,66.37800740740741,179220.62,0.9200001026667692,2484.0002772002767,35808.3,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"ZONA INDUSTRIAL DE MAMONAL KM 8PBX: (571) 7825060CARTAGENA, 7825060 COLOMBIA",0.886741,H,NULL,5fc3d6bce1bb64ecdf3c18b1
0C5190F5-3D50-48C6-9C2E-B6EB35B71C2E,INCML6,Khatuwas ICD,5303336,2019-10-15T00:00:00,0588160385,HAVELLS INDIA LIMITED,"904 9TH FLOOR SURYA KIRAN BUILDING, K.G. MARG CONNAUGHT PLACE","NEW DELHI, DELHI",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN PVC-550-25 (FOR MFRG OF CABLES),14875.0,KG,66.37800605042017,987372.84,0.9200000838589073,13685.001247401246,197277.1,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"ZONA INDUSTRIAL DE MAMONAL KM 8PBX: (571) 7825060CARTAGENA, 7825060 COLOMBIA",0.886741,H,NULL,5fc3d6bce1bb64ecdf3c18b2
0C5190F5-3D50-48C6-9C2E-B6EB35B71C2E,INCML6,Khatuwas ICD,5303336,2019-10-15T00:00:00,0588160385,HAVELLS INDIA LIMITED,"904 9TH FLOOR SURYA KIRAN BUILDING, K.G. MARG CONNAUGHT PLACE","NEW DELHI, DELHI",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN PVC-550-25 (FOR MFRG OF CABLES),8425.0,KG,66.3782302670623,559236.59,0.920003191504675,7751.026888426887,111735.5,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"ZONA INDUSTRIAL DE MAMONAL KM 8PBX: (571) 7825060CARTAGENA, 7825060 COLOMBIA",0.886744,H,NULL,5fc3d6bce1bb64ecdf3c18b3
B3BD29FF-2B5E-4FDE-9522-5A5DEFD052A9,INMUN1,Mundra Sea,5419119,2019-10-24T00:00:00,0502072423,APOLLO PIPES LIMITED,37 HARGOBIND ENCLAVE VIKAS MARG,DELHI,ACCPY2553JCH001,NULL,COLOMBIA,39041020,POLY VINYL CHLORIDE HOMOPOLYMER RESIN GRADE PVC- 440-25 SUSPENSION,520000.0,KG,61.455016692307694,31956608.68,0.8500002308756252,442000.12005532504,9900157.4,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"OFICINA BOGOTA AUTOPISTASUR #71-75, APARTADO.14451, BOGOTA D.C COLOMBIA",0.816755,H,NULL,5fc3d79f70d052f16e8833ee
B3BD29FF-2B5E-4FDE-9522-5A5DEFD052A9,INMUN1,Mundra Sea,5374367,2019-10-21T00:00:00,0502072423,APOLLO PIPES LIMITED,37 HARGOBIND ENCLAVE VIKAS MARG,DELHI,ACCPY2553JCH001,NULL,COLOMBIA,39041020,POLY VINYL CHLORIDE HOMOPOLYMER RESIN GRADE PVC- 440-25 SUSPENSION,520000.0,KG,61.45502086538462,31956610.85,0.8500002885945314,442000.1500691563,9900158.1,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"OFICINA BOGOTA AUTOPISTASUR #71-75, APARTADO.14451, BOGOTA D.C COLOMBIA",0.818832,H,NULL,5fc3d7a270d052f16e88a938
D5D2AAAB-34F9-4931-B441-0A45B821C305,INNSA1,Nhava Sheva Sea,4222765,2019-07-25T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERSNARIMAN POINT,"MUMBAI, MAHARASHTRA",AAHCS9472NCH001,NULL,COLOMBIA,39041020,PVC RESIN SUSPENSION GRADE 500-625 -,296.25,MTS,57132.186970464136,16925410.39,820.2754769628734,243006.61005025124,3381697.0,2G,NULL,USD,MEXICHEM RESINAS COLOMBIA S A,S OFICINA BOGOTA AUTOPISTA SUR# 71-75 APARTADO : 14451 BOGOTA D.C. COLOMBIA COLOMBIA,798.237637,H,1,5fc3cd7be5f1aee37b35193a
FB34B03F-914E-429B-9767-C5A5AEF83A0C,INCCU1,Kolkata Sea,4015646,2019-07-11T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERSNARIMAN POINT,"MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESINPVC-440-650,520000.0,KGS,56.4975,29378700.0,0.81,421200.0,8148182.5,2G,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"OFICINA BOGOTA, AUTOPISTA SUR #71-75PBX:(57 1) 782 50 60, FAX:(57 1) 78250 73, APARTADO : 14451, BOGOTA D.C. COLOMBIA",0.81,H,1,5fc3cc0bd324bf8f65429189
FB34B03F-914E-429B-9767-C5A5AEF83A0C,INCCU1,Kolkata Sea,4018827,2019-07-11T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERSNARIMAN POINT,"MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESINPVC-440-25,520000.0,KGS,56.4975,29378700.0,0.81,421200.0,9101521.3,2G,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"OFICINA BOGOTA, AUTOPISTA SUR #71-75PBX:(57 1) 782 50 60, FAX:(57 1) 78250 73, APARTADO : 14451, BOGOTA D.C. COLOMBIA",0.81,H,1,5fc3cc0bd324bf8f65429ad2
A9712330-D72F-40C9-95CD-8A8E4BC0F2B0,INMUN1,Mundra Sea,4258874,2019-07-29T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,PVC 440-650 (POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYERRESIN),520000.0,KGS,56.4165,29336580.0,0.8099999999999999,421199.99999999994,5861448.7,2G,Cartagena,USD,N A,N/A,0.81,H,1,5fc3cd9b6fb79b2104d5238b
FB34B03F-914E-429B-9767-C5A5AEF83A0C,INCCU1,Kolkata Sea,4035967,2019-07-12T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERSNARIMAN POINT,"MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESINPVC-440-650,520000.0,KGS,56.4975,29378700.0,0.81,421200.0,9101521.3,2G,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"OFICINA BOGOTA, AUTOPISTA SUR #71-75PBX:(57 1) 782 50 60, FAX:(57 1) 78250 73, APARTADO : 14451, BOGOTA D.C. COLOMBIA",0.81,H,1,5fc3cc0cd324bf8f6542bfcd
FB34B03F-914E-429B-9767-C5A5AEF83A0C,INCCU1,Kolkata Sea,4066820,2019-07-15T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",AAGCC0275LCH001,AVVASHYA CCI LOGISTICS PVT LTD,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN (PVC-440-25),255.0,KGS,57.89278431372549,14762.66,0.8300040761824443,211.65103942652328,4573.5,2G,Cartagena,USD,N A,N/A,0.783686,H,1,5fc3cc0ed324bf8f654314cd
FB34B03F-914E-429B-9767-C5A5AEF83A0C,INCCU1,Kolkata Sea,4066820,2019-07-15T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",AAGCC0275LCH001,AVVASHYA CCI LOGISTICS PVT LTD,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN (PVC-440-25),519745.0,KGS,57.89250538244716,30089340.21,0.8300000771677013,431388.3901075269,6506944.2,2G,Cartagena,USD,N A,N/A,0.783682,H,1,5fc3cc0ed324bf8f654314cf
0EFE475D-A3D4-4316-998D-DC2B05F49074,INNSA1,Nhava Sheva Sea,3582405,2019-06-10T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERSNARIMAN POINT,"MUMBAI, MAHARASHTRA",AAHCS9472NCH001,NULL,COLOMBIA,39041020,PVC RESIN SUSPENSION GRADE 35-650 -,520.0,MTS,58349.0,30341480.0,830.0,431600.0,5912037.4,2G,NULL,USD,MEXICHEM RESINAS COLOMBIA S A,S OFICINA BOGOTA AUTOPISTA SUR# 71-75 APARTADO : 14451 BOGOTA D.C. COL OMBIA COLOMBIA,808.912577,H,1,5fc3ca5be8a8671cb7ac5704
0EFE475D-A3D4-4316-998D-DC2B05F49074,INNSA1,Nhava Sheva Sea,3593726,2019-06-10T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERSNARIMAN POINT,"MUMBAI, MAHARASHTRA",AAHCS9472NCH001,NULL,COLOMBIA,39041020,PVC RESIN SUSPENSION GRADE 35-650 -,520.0,MTS,58349.0,30341480.0,830.0,431600.0,5912037.4,2G,NULL,USD,MEXICHEM RESINAS COLOMBIA S A,S OFICINA BOGOTA AUTOPISTA SUR# 71-75 APARTADO : 14451 BOGOTA D.C. COL OMBIA COLOMBIA,808.912577,H,1,5fc3ca5ce8a8671cb7ac9e75
90B06BB1-7952-486E-A426-E09D9C9D0EB0,INNSA1,Nhava Sheva Sea,3618629,2019-06-12T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERSNARIMAN POINT,"MUMBAI, MAHARASHTRA",AAHCS9472NCH001,NULL,COLOMBIA,39041020,PVC RESIN SUSPENSION GRADE 500-625 -,300.0,MTS,58349.00003333334,17504700.01,830.0000004741585,249000.00014224753,3410790.8,2G,NULL,USD,MEXICHEM RESINAS COLOMBIA S A,S OFICINA BOGOTA AUTOPISTA SUR# 71-75 APARTADO : 14451 BOGOTA D.C. COL OMBIA COLOMBIA,792.035667,H,1,5fc3caa2a9d659b6fc8d7e7b
5865AA82-E23C-4A4F-A87F-50873237BF9E,INCCU1,Kolkata Sea,3254747,2019-05-16T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERSNARIMAN POINT,"MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESINPVC-440-25,520000.0,KGS,61.2915,31871580.0,0.87,452400.0,8839582.8,2G,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"OFICINA BOGOTA, AUTOPISTA SUR #71-75PBX:(57 1) 782 50 60, FAX:(57 1) 78250 73, APARTADO : 14451, BOGOTA D.C. COLOMBIA",0.87,H,1,5fc3c8cbec592ed3594d5614
01F1DBB3-D1B8-4450-B631-FB77DC5DFEB5,INNSA1,Nhava Sheva Sea,4946316,2019-09-18T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERS NARIMAN POINT,"MUMBAI, MAHARASHTRA",AAHCS9472NCH001,NULL,COLOMBIA,39041020,PVC RESIN SUSPENSION GRADE 35-25,338.0,MT,63336.0,21407568.0,870.0,294060.0,4277232.1,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A,S OFICINA BOGOTA AUTOPISTA SUR# 71-75 APARTADO : 14451 BOGOTA D.C. COL OMBIA COLOMBIA,848.28929,H,NULL,5fc3d3d5e9adb130dccd07aa
BA15CFAC-38EC-4A62-8D55-85F636DF0DF9,INCCU1,Kolkata Sea,4404628,2019-08-07T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",AAGCC0275LCH001,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN (PVC-440-25),79386.4,KG,56.699967752662936,4501206.32,0.8099995393237562,64302.94742857143,899341.0,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"ZONA INDUSTRIAL DE MAMONAL KM 8PBX: (571) 7825060CARTAGENA, 7825060 COLOMBIA",0.765993,H,NULL,5fc3cf12533fb1b707a335fc
BA15CFAC-38EC-4A62-8D55-85F636DF0DF9,INCCU1,Kolkata Sea,4404628,2019-08-07T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",AAGCC0275LCH001,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN (PVC-440-25),154613.6,KG,56.69996772599565,8766586.13,0.809999538942795,125236.94471428572,2715888.4,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"ZONA INDUSTRIAL DE MAMONAL KM 8PBX: (571) 7825060CARTAGENA, 7825060 COLOMBIA",0.765993,H,NULL,5fc3cf12533fb1b707a33607
BA15CFAC-38EC-4A62-8D55-85F636DF0DF9,INCCU1,Kolkata Sea,4404628,2019-08-07T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",AAGCC0275LCH001,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN (PVC-440-25),208000.0,KG,56.69996778846154,11793593.3,0.8099995398351649,168479.9042857143,3653655.1,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"ZONA INDUSTRIAL DE MAMONAL KM 8PBX: (571) 7825060CARTAGENA, 7825060 COLOMBIA",0.765993,H,NULL,5fc3cf12533fb1b707a3360b
01F1DBB3-D1B8-4450-B631-FB77DC5DFEB5,INCCU1,Kolkata Sea,4922752,2019-09-16T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",AAGCC0275LCH001,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN (PVC-440-25),428408.0,KG,62.60798680230061,26821762.41,0.8599998187129205,368430.80233516486,5358988.1,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"ZONA INDUSTRIAL DE MAMONAL KM 8PBX: (571) 7825060CARTAGENA, 7825060 COLOMBIA",0.821368,H,NULL,5fc3d3bde9adb130dcc86610
01F1DBB3-D1B8-4450-B631-FB77DC5DFEB5,INCCU1,Kolkata Sea,4922752,2019-09-16T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",AAGCC0275LCH001,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN (PVC-440-25),91592.0,KG,62.608063040440214,5734397.71,0.8600008659401128,78769.19931318682,1776516.5,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"ZONA INDUSTRIAL DE MAMONAL KM 8PBX: (571) 7825060CARTAGENA, 7825060 COLOMBIA",0.821369,H,NULL,5fc3d3bde9adb130dcc86613
8F7E3F32-DE95-46F0-B9EA-094585E29FAB,INNSA1,Nhava Sheva Sea,4486907,2019-08-14T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERS NARIMAN POINT,"MUMBAI, MAHARASHTRA",AAHCS9472NCH001,NULL,COLOMBIA,39041020,PVC RESIN SUSPENSION GRADE 35-25,182.0,MT,60899.999945054944,11083799.99,869.9999992150706,158339.99985714286,2214543.2,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A,S OFICINA BOGOTA AUTOPISTA SUR# 71-75 APARTADO : 14451 BOGOTA D.C. COL OMBIA COLOMBIA,848.904615,H,NULL,5fc3cf61254515549586174e
FB34B03F-914E-429B-9767-C5A5AEF83A0C,INNSA1,Nhava Sheva Sea,4051791,2019-07-13T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERSNARIMAN POINT,"MUMBAI, MAHARASHTRA",AAHCS9472NCH001,NULL,COLOMBIA,39041020,PVC RESIN SUSPENSION GRADE 35-25 -,260.0,MTS,57892.5,15052050.0,830.0,215800.0,3007399.6,2G,NULL,USD,MEXICHEM RESINAS COLOMBIA S A,S OFICINA BOGOTA AUTOPISTA SUR# 71-75 APARTADO : 14451 BOGOTA D.C. COLOMBIA COLOMBIA,809.066423,H,1,5fc3cc1dd324bf8f65462f4c
8A07C838-2ACF-4459-84ED-3DD7896D37B4,INCML6,Khatuwas ICD,5035335,2019-09-24T00:00:00,0588160385,HAVELLS INDIA LIMITED,"904 9TH FLOOR SURYA KIRAN BUILDING, K.G. MARG CONNAUGHT PLACE","NEW DELHI, DELHI",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN PVC-550-25 (FOR MFRG OF CABLES),26000.0,KG,67.86800538461539,1764568.14,0.9400000745791605,24440.00193905817,352560.7,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"ZONA INDUSTRIAL DE MAMONAL KM 8PBX: (571) 7825060CARTAGENA, 7825060 COLOMBIA",0.906737,H,NULL,5fc3d423f21f92b9769cc776
8A07C838-2ACF-4459-84ED-3DD7896D37B4,INCML6,Khatuwas ICD,5035335,2019-09-24T00:00:00,0588160385,HAVELLS INDIA LIMITED,"904 9TH FLOOR SURYA KIRAN BUILDING, K.G. MARG CONNAUGHT PLACE","NEW DELHI, DELHI",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN PVC-550-25 (FOR MFRG OF CABLES),26000.0,KG,67.86800538461539,1764568.14,0.9400000745791605,24440.00193905817,352560.7,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"ZONA INDUSTRIAL DE MAMONAL KM 8PBX: (571) 7825060CARTAGENA, 7825060 COLOMBIA",0.906737,H,NULL,5fc3d423f21f92b9769cc777
8A07C838-2ACF-4459-84ED-3DD7896D37B4,INCML6,Khatuwas ICD,5035335,2019-09-24T00:00:00,0588160385,HAVELLS INDIA LIMITED,"904 9TH FLOOR SURYA KIRAN BUILDING, K.G. MARG CONNAUGHT PLACE","NEW DELHI, DELHI",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN PVC-550-25 (FOR MFRG OF CABLES),26000.0,KG,67.86800538461539,1764568.14,0.9400000745791605,24440.00193905817,352560.7,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"ZONA INDUSTRIAL DE MAMONAL KM 8PBX: (571) 7825060CARTAGENA, 7825060 COLOMBIA",0.906737,H,NULL,5fc3d423f21f92b9769cc778
8A07C838-2ACF-4459-84ED-3DD7896D37B4,INCML6,Khatuwas ICD,5035335,2019-09-24T00:00:00,0588160385,HAVELLS INDIA LIMITED,"904 9TH FLOOR SURYA KIRAN BUILDING, K.G. MARG CONNAUGHT PLACE","NEW DELHI, DELHI",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN PVC-550-25 (FOR MFRG OF CABLES),26000.0,KG,67.86800538461539,1764568.14,0.9400000745791605,24440.00193905817,352560.7,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"ZONA INDUSTRIAL DE MAMONAL KM 8PBX: (571) 7825060CARTAGENA, 7825060 COLOMBIA",0.906737,H,NULL,5fc3d423f21f92b9769cc77f
8A07C838-2ACF-4459-84ED-3DD7896D37B4,INCML6,Khatuwas ICD,5024762,2019-09-23T00:00:00,0588160385,HAVELLS INDIA LIMITED,"904 9TH FLOOR SURYA KIRAN BUILDING, K.G. MARG CONNAUGHT PLACE","NEW DELHI, DELHI",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN PVC-500-25 (FOR MFRG OF CABLES),13000.0,KG,62.04944538461539,806642.79,0.8594106008949499,11172.337811634348,161167.2,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"ZONA INDUSTRIAL DE MAMONAL KM 8PBX: (571) 7825060CARTAGENA, 7825060 COLOMBIA",0.826753,H,NULL,5fc3d423f21f92b9769cc2c1
8A07C838-2ACF-4459-84ED-3DD7896D37B4,INCML6,Khatuwas ICD,5024762,2019-09-23T00:00:00,0588160385,HAVELLS INDIA LIMITED,"904 9TH FLOOR SURYA KIRAN BUILDING, K.G. MARG CONNAUGHT PLACE","NEW DELHI, DELHI",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN PVC-550-25 (FOR MFRG OF CABLES),13000.0,KG,64.30055461538461,835907.21,0.89058939910505,11577.66218836565,167014.3,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"ZONA INDUSTRIAL DE MAMONAL KM 8PBX: (571) 7825060CARTAGENA, 7825060 COLOMBIA",0.856747,H,NULL,5fc3d423f21f92b9769cc2c2
8A07C838-2ACF-4459-84ED-3DD7896D37B4,INMPR6,Malanpur ICD,5014878,2019-09-23T00:00:00,0589026330,MARVEL VINYLS LIMITED,"G-73, CONNAUGHT CIRCUS",NEW DELHI,NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN,88819.0,KG,59.92599995496459,5322567.39,0.8299999993762408,73719.76994459833,1063449.0,NULL,NULL,USD,MEXICHEM RESINAS COLOMBIA S A S,"ZONA INDUSTRIAL DE MAMONAL KM 8PBX: (571) 7825060CARTAGENA, 7825060 COLOMBIA",0.83,H,NULL,5fc3d426f21f92b9769d635a
8A07C838-2ACF-4459-84ED-3DD7896D37B4,INMPR6,Malanpur ICD,5014878,2019-09-23T00:00:00,0589026330,MARVEL VINYLS LIMITED,"G-73, CONNAUGHT CIRCUS",NEW DELHI,NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN,119181.0,KG,59.9260000335624,7142040.61,0.8300000004648532,98920.23005540167,2212604.2,NULL,NULL,USD,MEXICHEM RESINAS COLOMBIA S A S,"ZONA INDUSTRIAL DE MAMONAL KM 8PBX: (571) 7825060CARTAGENA, 7825060 COLOMBIA",0.83,H,NULL,5fc3d426f21f92b9769d635b
